version,mode,dataset_ratio,npp_lambda_2d,npp_lambda_1d,bbox_mask_weight,diff_alpha,diff_beta,npp_fpn_sources,data_yaml,project_dir,run_name,fitness,mAP50,mAP50-95,precision,recall,status,save_dir
v11,npp_only,25,0.08,0.06,0.2,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.08_l1d0.06_mask0.2_fpn16_19_22,0.4191,0.7739,0.4191,0.71163,0.78693,success,runs/detect_25/train_npp_l2d0.08_l1d0.06_mask0.2_fpn16_19_22
v11,npp_only,10,0.08,0.06,0.2,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.08_l1d0.06_mask0.2_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.08_l1d0.06_mask0.2_fpn16_19_22
v11,npp_only,25,0.08,0.06,0.3,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.08_l1d0.06_mask0.3_fpn16_19_22,0.43505,0.79631,0.43505,0.7048,0.7772,success,runs/detect_25/train_npp_l2d0.08_l1d0.06_mask0.3_fpn16_19_22
v11,npp_only,10,0.08,0.06,0.3,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.08_l1d0.06_mask0.3_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.08_l1d0.06_mask0.3_fpn16_19_22
v11,npp_only,25,0.08,0.08,0.1,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.08_l1d0.08_mask0.1_fpn16_19_22,0.36764,0.76385,0.36764,0.6338,0.83962,success,runs/detect_25/train_npp_l2d0.08_l1d0.08_mask0.1_fpn16_19_22
v11,npp_only,10,0.08,0.08,0.1,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.08_l1d0.08_mask0.1_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.08_l1d0.08_mask0.1_fpn16_19_22
v11,npp_only,25,0.08,0.08,0.2,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.08_l1d0.08_mask0.2_fpn16_19_22,0.38528,0.76425,0.38528,0.60224,0.80189,success,runs/detect_25/train_npp_l2d0.08_l1d0.08_mask0.2_fpn16_19_22
v11,npp_only,10,0.08,0.08,0.2,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.08_l1d0.08_mask0.2_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.08_l1d0.08_mask0.2_fpn16_19_22
v11,npp_only,25,0.08,0.08,0.3,,,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.08_l1d0.08_mask0.3_fpn16_19_22,0.27672,0.58725,0.27672,0.77738,0.47899,success,runs/detect_25/train_npp_l2d0.08_l1d0.08_mask0.3_fpn16_19_22
v11,npp_only,10,0.08,0.08,0.3,,,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.08_l1d0.08_mask0.3_fpn16_19_22,1e-05,6e-05,1e-05,0.0001,0.0283,success,runs/detect_10/train_npp_l2d0.08_l1d0.08_mask0.3_fpn16_19_22
v8_diff,diff_only,25,0.0,0.0,0.3,0.0,0.0,"15,18,21",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.0_l1d0.0_mask0.3_fpn15_18_21,0.46587,0.82377,0.46587,0.75992,0.83962,success,runs/detect_25/train_npp_l2d0.0_l1d0.0_mask0.3_fpn15_18_21
v8_diff,diff_only,10,0.0,0.0,0.3,0.0,0.0,"15,18,21",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.0_l1d0.0_mask0.3_fpn15_18_21,0.0493,0.0846,0.0493,0.03629,0.45197,success,runs/detect_10/train_npp_l2d0.0_l1d0.0_mask0.3_fpn15_18_21
v8_diff,diff_only,25,0.0,0.0,0.3,0.0,0.5,"15,18,21",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.0_beta0.5_mask0.3_fpn15_18_21,0.50459,0.86057,0.50459,0.86117,0.77144,success,runs/detect_25/train_diff_alpha0.0_beta0.5_mask0.3_fpn15_18_21
v8_diff,diff_only,10,0.0,0.0,0.3,0.0,0.5,"15,18,21",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.0_beta0.5_mask0.3_fpn15_18_21,0.03726,0.08085,0.03726,0.06947,0.34091,success,runs/detect_10/train_diff_alpha0.0_beta0.5_mask0.3_fpn15_18_21
v8_diff,diff_only,25,0.0,0.0,0.3,0.0,1.0,"15,18,21",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.0_beta1.0_mask0.3_fpn15_18_21,0.48043,0.8553,0.48043,0.73888,0.84906,success,runs/detect_25/train_diff_alpha0.0_beta1.0_mask0.3_fpn15_18_21
v8_diff,diff_only,10,0.0,0.0,0.3,0.0,1.0,"15,18,21",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.0_beta1.0_mask0.3_fpn15_18_21,0.03825,0.09188,0.03825,0.2201,0.16081,success,runs/detect_10/train_diff_alpha0.0_beta1.0_mask0.3_fpn15_18_21
v8_diff,diff_only,25,0.0,0.0,0.3,0.0,1.5,"15,18,21",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.0_beta1.5_mask0.3_fpn15_18_21,0.56197,0.92315,0.56197,0.87851,0.88815,success,runs/detect_25/train_diff_alpha0.0_beta1.5_mask0.3_fpn15_18_21
v8_diff,diff_only,10,0.0,0.0,0.3,0.0,1.5,"15,18,21",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.0_beta1.5_mask0.3_fpn15_18_21,0.04191,0.07168,0.04191,0.24171,0.10978,success,runs/detect_10/train_diff_alpha0.0_beta1.5_mask0.3_fpn15_18_21
v8_diff,diff_only,25,0.0,0.0,0.3,0.0,2.0,"15,18,21",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.0_beta2.0_mask0.3_fpn15_18_21,0.52394,0.83828,0.52394,0.66567,0.89623,success,runs/detect_25/train_diff_alpha0.0_beta2.0_mask0.3_fpn15_18_21
v8_diff,diff_only,10,0.0,0.0,0.3,0.0,2.0,"15,18,21",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.0_beta2.0_mask0.3_fpn15_18_21,0.00122,0.0045,0.00122,0.00619,0.3928,success,runs/detect_10/train_diff_alpha0.0_beta2.0_mask0.3_fpn15_18_21
v8_diff,diff_only,25,0.0,0.0,0.3,0.1,0.0,"15,18,21",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.1_beta0.0_mask0.3_fpn15_18_21,0.48476,0.83683,0.48476,0.70603,0.77358,success,runs/detect_25/train_diff_alpha0.1_beta0.0_mask0.3_fpn15_18_21
v8_diff,diff_only,10,0.0,0.0,0.3,0.1,0.0,"15,18,21",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.1_beta0.0_mask0.3_fpn15_18_21,0.0493,0.0846,0.0493,0.03629,0.45197,success,runs/detect_10/train_diff_alpha0.1_beta0.0_mask0.3_fpn15_18_21
v8_diff,diff_only,25,0.0,0.0,0.3,0.1,0.5,"15,18,21",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.1_beta0.5_mask0.3_fpn15_18_21,0.59252,0.92756,0.59252,0.86626,0.89656,success,runs/detect_25/train_diff_alpha0.1_beta0.5_mask0.3_fpn15_18_21
v8_diff,diff_only,10,0.0,0.0,0.3,0.1,0.5,"15,18,21",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.1_beta0.5_mask0.3_fpn15_18_21,0.0803,0.19997,0.0803,0.23795,0.41852,success,runs/detect_10/train_diff_alpha0.1_beta0.5_mask0.3_fpn15_18_21
v8_diff,diff_only,25,0.0,0.0,0.3,0.1,1.0,"15,18,21",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.1_beta1.0_mask0.3_fpn15_18_21,0.56533,0.89976,0.56533,0.80332,0.90893,success,runs/detect_25/train_diff_alpha0.1_beta1.0_mask0.3_fpn15_18_21
v8_diff,diff_only,10,0.0,0.0,0.3,0.1,1.0,"15,18,21",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.1_beta1.0_mask0.3_fpn15_18_21,0.03711,0.09022,0.03711,0.22181,0.16081,success,runs/detect_10/train_diff_alpha0.1_beta1.0_mask0.3_fpn15_18_21
v8_diff,diff_only,25,0.0,0.0,0.3,0.1,1.5,"15,18,21",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.1_beta1.5_mask0.3_fpn15_18_21,0.56889,0.9276,0.56889,0.90992,0.84047,success,runs/detect_25/train_diff_alpha0.1_beta1.5_mask0.3_fpn15_18_21
v8_diff,diff_only,10,0.0,0.0,0.3,0.1,1.5,"15,18,21",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.1_beta1.5_mask0.3_fpn15_18_21,0.02457,0.07969,0.02457,0.6061,0.22727,success,runs/detect_10/train_diff_alpha0.1_beta1.5_mask0.3_fpn15_18_21
v8_diff,diff_only,25,0.0,0.0,0.3,0.1,2.0,"15,18,21",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.1_beta2.0_mask0.3_fpn15_18_21,0.58821,0.89732,0.58821,0.86161,0.8701,success,runs/detect_25/train_diff_alpha0.1_beta2.0_mask0.3_fpn15_18_21
v8_diff,diff_only,10,0.0,0.0,0.3,0.1,2.0,"15,18,21",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.1_beta2.0_mask0.3_fpn15_18_21,0.0,4e-05,0.0,4e-05,0.02273,success,runs/detect_10/train_diff_alpha0.1_beta2.0_mask0.3_fpn15_18_21
v8_diff,diff_only,25,0.0,0.0,0.3,0.2,0.0,"15,18,21",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.2_beta0.0_mask0.3_fpn15_18_21,0.45803,0.8356,0.45803,0.81575,0.7753,success,runs/detect_25/train_diff_alpha0.2_beta0.0_mask0.3_fpn15_18_21
v8_diff,diff_only,10,0.0,0.0,0.3,0.2,0.0,"15,18,21",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.2_beta0.0_mask0.3_fpn15_18_21,0.0493,0.0846,0.0493,0.03629,0.45197,success,runs/detect_10/train_diff_alpha0.2_beta0.0_mask0.3_fpn15_18_21
v8_diff,diff_only,25,0.0,0.0,0.3,0.2,0.5,"15,18,21",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.2_beta0.5_mask0.3_fpn15_18_21,0.54555,0.92259,0.54555,0.84406,0.85939,success,runs/detect_25/train_diff_alpha0.2_beta0.5_mask0.3_fpn15_18_21
v8_diff,diff_only,10,0.0,0.0,0.3,0.2,0.5,"15,18,21",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.2_beta0.5_mask0.3_fpn15_18_21,0.09146,0.22075,0.09146,0.549,0.38636,success,runs/detect_10/train_diff_alpha0.2_beta0.5_mask0.3_fpn15_18_21
v8_diff,diff_only,25,0.0,0.0,0.3,0.2,1.0,"15,18,21",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.2_beta1.0_mask0.3_fpn15_18_21,0.48961,0.82412,0.48961,0.70756,0.87736,success,runs/detect_25/train_diff_alpha0.2_beta1.0_mask0.3_fpn15_18_21
v8_diff,diff_only,10,0.0,0.0,0.3,0.2,1.0,"15,18,21",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.2_beta1.0_mask0.3_fpn15_18_21,0.00439,0.01485,0.00439,0.21672,0.0416,success,runs/detect_10/train_diff_alpha0.2_beta1.0_mask0.3_fpn15_18_21
v8_diff,diff_only,25,0.0,0.0,0.3,0.2,1.5,"15,18,21",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.2_beta1.5_mask0.3_fpn15_18_21,0.45819,0.84556,0.45819,0.72239,0.8036,success,runs/detect_25/train_diff_alpha0.2_beta1.5_mask0.3_fpn15_18_21
v8_diff,diff_only,10,0.0,0.0,0.3,0.2,1.5,"15,18,21",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.2_beta1.5_mask0.3_fpn15_18_21,0.01988,0.06745,0.01988,0.53213,0.09841,success,runs/detect_10/train_diff_alpha0.2_beta1.5_mask0.3_fpn15_18_21
v8_diff,diff_only,25,0.0,0.0,0.3,0.2,2.0,"15,18,21",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.2_beta2.0_mask0.3_fpn15_18_21,0.54305,0.90955,0.54305,0.85058,0.88679,success,runs/detect_25/train_diff_alpha0.2_beta2.0_mask0.3_fpn15_18_21
v8_diff,diff_only,10,0.0,0.0,0.3,0.2,2.0,"15,18,21",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.2_beta2.0_mask0.3_fpn15_18_21,2e-05,6e-05,2e-05,0.0001,0.0283,success,runs/detect_10/train_diff_alpha0.2_beta2.0_mask0.3_fpn15_18_21
v8_diff,diff_only,25,0.0,0.0,0.3,0.3,0.0,"15,18,21",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.3_beta0.0_mask0.3_fpn15_18_21,0.37064,0.66937,0.37064,0.65923,0.63379,success,runs/detect_25/train_diff_alpha0.3_beta0.0_mask0.3_fpn15_18_21
v8_diff,diff_only,10,0.0,0.0,0.3,0.3,0.0,"15,18,21",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.3_beta0.0_mask0.3_fpn15_18_21,0.0493,0.0846,0.0493,0.03629,0.45197,success,runs/detect_10/train_diff_alpha0.3_beta0.0_mask0.3_fpn15_18_21
v8_diff,diff_only,25,0.0,0.0,0.3,0.3,0.5,"15,18,21",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.3_beta0.5_mask0.3_fpn15_18_21,0.46782,0.81837,0.46782,0.73625,0.81939,success,runs/detect_25/train_diff_alpha0.3_beta0.5_mask0.3_fpn15_18_21
v8_diff,diff_only,10,0.0,0.0,0.3,0.3,0.5,"15,18,21",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.3_beta0.5_mask0.3_fpn15_18_21,0.08112,0.19984,0.08112,0.6446,0.31818,success,runs/detect_10/train_diff_alpha0.3_beta0.5_mask0.3_fpn15_18_21
v8_diff,diff_only,25,0.0,0.0,0.3,0.3,1.0,"15,18,21",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.3_beta1.0_mask0.3_fpn15_18_21,0.45823,0.83026,0.45823,0.77248,0.83574,success,runs/detect_25/train_diff_alpha0.3_beta1.0_mask0.3_fpn15_18_21
v8_diff,diff_only,10,0.0,0.0,0.3,0.3,1.0,"15,18,21",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.3_beta1.0_mask0.3_fpn15_18_21,0.0661,0.20752,0.0661,0.29935,0.34262,success,runs/detect_10/train_diff_alpha0.3_beta1.0_mask0.3_fpn15_18_21
v8_diff,diff_only,25,0.0,0.0,0.3,0.3,1.5,"15,18,21",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.3_beta1.5_mask0.3_fpn15_18_21,0.51904,0.88478,0.51904,0.76801,0.88679,success,runs/detect_25/train_diff_alpha0.3_beta1.5_mask0.3_fpn15_18_21
v8_diff,diff_only,10,0.0,0.0,0.3,0.3,1.5,"15,18,21",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.3_beta1.5_mask0.3_fpn15_18_21,0.00157,0.00473,0.00157,0.00042,0.14151,success,runs/detect_10/train_diff_alpha0.3_beta1.5_mask0.3_fpn15_18_21
v8_diff,diff_only,25,0.0,0.0,0.3,0.3,2.0,"15,18,21",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.3_beta2.0_mask0.3_fpn15_18_21,0.58105,0.92925,0.58105,0.90829,0.88568,success,runs/detect_25/train_diff_alpha0.3_beta2.0_mask0.3_fpn15_18_21
v8_diff,diff_only,10,0.0,0.0,0.3,0.3,2.0,"15,18,21",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.3_beta2.0_mask0.3_fpn15_18_21,0.00115,0.00335,0.00115,0.00611,0.1325,success,runs/detect_10/train_diff_alpha0.3_beta2.0_mask0.3_fpn15_18_21
v8_diff,diff_only,25,0.0,0.0,0.3,0.5,0.0,"15,18,21",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.5_beta0.0_mask0.3_fpn15_18_21,0.49707,0.88102,0.49707,0.86321,0.86792,success,runs/detect_25/train_diff_alpha0.5_beta0.0_mask0.3_fpn15_18_21
v8_diff,diff_only,10,0.0,0.0,0.3,0.5,0.0,"15,18,21",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.5_beta0.0_mask0.3_fpn15_18_21,0.00138,0.0046,0.00138,0.00021,0.02273,success,runs/detect_10/train_diff_alpha0.5_beta0.0_mask0.3_fpn15_18_21
v8_diff,diff_only,25,0.0,0.0,0.3,0.5,0.5,"15,18,21",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.5_beta0.5_mask0.3_fpn15_18_21,0.54048,0.86829,0.54048,0.8383,0.83019,success,runs/detect_25/train_diff_alpha0.5_beta0.5_mask0.3_fpn15_18_21
v8_diff,diff_only,10,0.0,0.0,0.3,0.5,0.5,"15,18,21",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.5_beta0.5_mask0.3_fpn15_18_21,0.00115,0.00262,0.00115,0.0025,0.43139,success,runs/detect_10/train_diff_alpha0.5_beta0.5_mask0.3_fpn15_18_21
v8_diff,diff_only,25,0.0,0.0,0.3,0.5,1.0,"15,18,21",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.5_beta1.0_mask0.3_fpn15_18_21,0.48127,0.8532,0.48127,0.83605,0.78302,success,runs/detect_25/train_diff_alpha0.5_beta1.0_mask0.3_fpn15_18_21
v8_diff,diff_only,10,0.0,0.0,0.3,0.5,1.0,"15,18,21",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.5_beta1.0_mask0.3_fpn15_18_21,0.06768,0.20576,0.06768,0.26077,0.34741,success,runs/detect_10/train_diff_alpha0.5_beta1.0_mask0.3_fpn15_18_21
v8_diff,diff_only,25,0.0,0.0,0.3,0.5,1.5,"15,18,21",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.5_beta1.5_mask0.3_fpn15_18_21,0.53354,0.8693,0.53354,0.74142,0.89623,success,runs/detect_25/train_diff_alpha0.5_beta1.5_mask0.3_fpn15_18_21
v8_diff,diff_only,10,0.0,0.0,0.3,0.5,1.5,"15,18,21",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.5_beta1.5_mask0.3_fpn15_18_21,0.00091,0.00911,0.00091,0.01613,0.02273,success,runs/detect_10/train_diff_alpha0.5_beta1.5_mask0.3_fpn15_18_21
v8_diff,diff_only,25,0.0,0.0,0.3,0.5,2.0,"15,18,21",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.5_beta2.0_mask0.3_fpn15_18_21,0.46899,0.81336,0.46899,0.64182,0.79638,success,runs/detect_25/train_diff_alpha0.5_beta2.0_mask0.3_fpn15_18_21
v8_diff,diff_only,10,0.0,0.0,0.3,0.5,2.0,"15,18,21",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.5_beta2.0_mask0.3_fpn15_18_21,0.00745,0.02197,0.00745,0.1197,0.1325,success,runs/detect_10/train_diff_alpha0.5_beta2.0_mask0.3_fpn15_18_21
v10_diff,diff_only,25,0.0,0.0,0.3,0.0,0.0,"16,19,22",./data/data_25.yaml,runs/detect_25,train_npp_l2d0.0_l1d0.0_mask0.3_fpn16_19_22,0.43366,0.77918,0.43366,0.70769,0.80746,success,runs/detect_25/train_npp_l2d0.0_l1d0.0_mask0.3_fpn16_19_22
v10_diff,diff_only,10,0.0,0.0,0.3,0.0,0.0,"16,19,22",./data/data_10.yaml,runs/detect_10,train_npp_l2d0.0_l1d0.0_mask0.3_fpn16_19_22,0.0,1e-05,0.0,3e-05,0.00943,success,runs/detect_10/train_npp_l2d0.0_l1d0.0_mask0.3_fpn16_19_22
v10_diff,diff_only,25,0.0,0.0,0.3,0.0,0.5,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.0_beta0.5_mask0.3_fpn16_19_22,0.49346,0.81704,0.49346,0.8276,0.75429,success,runs/detect_25/train_diff_alpha0.0_beta0.5_mask0.3_fpn16_19_22
v10_diff,diff_only,10,0.0,0.0,0.3,0.0,0.5,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.0_beta0.5_mask0.3_fpn16_19_22,0.0,1e-05,0.0,3e-05,0.00943,success,runs/detect_10/train_diff_alpha0.0_beta0.5_mask0.3_fpn16_19_22
v10_diff,diff_only,25,0.0,0.0,0.3,0.0,1.0,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.0_beta1.0_mask0.3_fpn16_19_22,0.47024,0.78829,0.47024,0.72493,0.71466,success,runs/detect_25/train_diff_alpha0.0_beta1.0_mask0.3_fpn16_19_22
v10_diff,diff_only,10,0.0,0.0,0.3,0.0,1.0,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.0_beta1.0_mask0.3_fpn16_19_22,2e-05,6e-05,2e-05,0.50016,0.00943,success,runs/detect_10/train_diff_alpha0.0_beta1.0_mask0.3_fpn16_19_22
v10_diff,diff_only,25,0.0,0.0,0.3,0.0,1.5,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.0_beta1.5_mask0.3_fpn16_19_22,0.41714,0.71707,0.41714,0.6525,0.68867,success,runs/detect_25/train_diff_alpha0.0_beta1.5_mask0.3_fpn16_19_22
v10_diff,diff_only,10,0.0,0.0,0.3,0.0,1.5,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.0_beta1.5_mask0.3_fpn16_19_22,0.00221,0.01024,0.00221,0.00938,0.1458,success,runs/detect_10/train_diff_alpha0.0_beta1.5_mask0.3_fpn16_19_22
v10_diff,diff_only,25,0.0,0.0,0.3,0.0,2.0,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.0_beta2.0_mask0.3_fpn16_19_22,0.48755,0.84769,0.48755,0.81714,0.72041,success,runs/detect_25/train_diff_alpha0.0_beta2.0_mask0.3_fpn16_19_22
v10_diff,diff_only,10,0.0,0.0,0.3,0.0,2.0,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.0_beta2.0_mask0.3_fpn16_19_22,0.0,2e-05,0.0,3e-05,0.02273,success,runs/detect_10/train_diff_alpha0.0_beta2.0_mask0.3_fpn16_19_22
v10_diff,diff_only,25,0.0,0.0,0.3,0.1,0.0,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.1_beta0.0_mask0.3_fpn16_19_22,0.44139,0.72225,0.44139,0.65546,0.74485,success,runs/detect_25/train_diff_alpha0.1_beta0.0_mask0.3_fpn16_19_22
v10_diff,diff_only,10,0.0,0.0,0.3,0.1,0.0,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.1_beta0.0_mask0.3_fpn16_19_22,0.0,1e-05,0.0,3e-05,0.00943,success,runs/detect_10/train_diff_alpha0.1_beta0.0_mask0.3_fpn16_19_22
v10_diff,diff_only,25,0.0,0.0,0.3,0.1,0.5,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.1_beta0.5_mask0.3_fpn16_19_22,0.45453,0.81654,0.45453,0.79584,0.71282,success,runs/detect_25/train_diff_alpha0.1_beta0.5_mask0.3_fpn16_19_22
v10_diff,diff_only,10,0.0,0.0,0.3,0.1,0.5,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.1_beta0.5_mask0.3_fpn16_19_22,0.0,1e-05,0.0,3e-05,0.00943,success,runs/detect_10/train_diff_alpha0.1_beta0.5_mask0.3_fpn16_19_22
v10_diff,diff_only,25,0.0,0.0,0.3,0.1,1.0,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.1_beta1.0_mask0.3_fpn16_19_22,0.45292,0.79102,0.45292,0.79918,0.75504,success,runs/detect_25/train_diff_alpha0.1_beta1.0_mask0.3_fpn16_19_22
v10_diff,diff_only,10,0.0,0.0,0.3,0.1,1.0,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.1_beta1.0_mask0.3_fpn16_19_22,2e-05,6e-05,2e-05,0.50016,0.00943,success,runs/detect_10/train_diff_alpha0.1_beta1.0_mask0.3_fpn16_19_22
v10_diff,diff_only,25,0.0,0.0,0.3,0.1,1.5,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.1_beta1.5_mask0.3_fpn16_19_22,0.51206,0.83732,0.51206,0.80393,0.76194,success,runs/detect_25/train_diff_alpha0.1_beta1.5_mask0.3_fpn16_19_22
v10_diff,diff_only,10,0.0,0.0,0.3,0.1,1.5,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.1_beta1.5_mask0.3_fpn16_19_22,0.01363,0.05611,0.01363,0.2272,0.06432,success,runs/detect_10/train_diff_alpha0.1_beta1.5_mask0.3_fpn16_19_22
v10_diff,diff_only,25,0.0,0.0,0.3,0.1,2.0,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.1_beta2.0_mask0.3_fpn16_19_22,0.44302,0.73967,0.44302,0.75587,0.69211,success,runs/detect_25/train_diff_alpha0.1_beta2.0_mask0.3_fpn16_19_22
v10_diff,diff_only,10,0.0,0.0,0.3,0.1,2.0,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.1_beta2.0_mask0.3_fpn16_19_22,0.00079,0.00493,0.00079,0.00442,0.04545,success,runs/detect_10/train_diff_alpha0.1_beta2.0_mask0.3_fpn16_19_22
v10_diff,diff_only,25,0.0,0.0,0.3,0.2,0.0,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.2_beta0.0_mask0.3_fpn16_19_22,0.37441,0.71797,0.37441,0.7408,0.64888,success,runs/detect_25/train_diff_alpha0.2_beta0.0_mask0.3_fpn16_19_22
v10_diff,diff_only,10,0.0,0.0,0.3,0.2,0.0,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.2_beta0.0_mask0.3_fpn16_19_22,0.0,1e-05,0.0,3e-05,0.00943,success,runs/detect_10/train_diff_alpha0.2_beta0.0_mask0.3_fpn16_19_22
v10_diff,diff_only,25,0.0,0.0,0.3,0.2,0.5,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.2_beta0.5_mask0.3_fpn16_19_22,0.45196,0.75549,0.45196,0.68772,0.72599,success,runs/detect_25/train_diff_alpha0.2_beta0.5_mask0.3_fpn16_19_22
v10_diff,diff_only,10,0.0,0.0,0.3,0.2,0.5,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.2_beta0.5_mask0.3_fpn16_19_22,0.0,1e-05,0.0,3e-05,0.00943,success,runs/detect_10/train_diff_alpha0.2_beta0.5_mask0.3_fpn16_19_22
v10_diff,diff_only,25,0.0,0.0,0.3,0.2,1.0,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.2_beta1.0_mask0.3_fpn16_19_22,0.54573,0.87844,0.54573,0.83796,0.81498,success,runs/detect_25/train_diff_alpha0.2_beta1.0_mask0.3_fpn16_19_22
v10_diff,diff_only,10,0.0,0.0,0.3,0.2,1.0,"16,19,22",./data/data_10.yaml,runs/detect_10,train_diff_alpha0.2_beta1.0_mask0.3_fpn16_19_22,2e-05,6e-05,2e-05,0.50016,0.00943,success,runs/detect_10/train_diff_alpha0.2_beta1.0_mask0.3_fpn16_19_22
v10_diff,diff_only,25,0.0,0.0,0.3,0.2,1.5,"16,19,22",./data/data_25.yaml,runs/detect_25,train_diff_alpha0.2_beta1.5_mask0.3_fpn16_19_22,0.42186,0.75498,0.42186,0.75037,0.64546,success,runs/detect_25/train_diff_alpha0.2_beta1.5_mask0.3_fpn16_19_22
