source,epoch,time,train/loss_bbox,train/loss_ce,train/loss_continuity_1d,train/loss_continuity_2d,train/loss_giou,metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(B),metrics/recall(B),val/loss_bbox,val/loss_ce,val/loss_giou,lr/pg0,lr/pg1
_2d2_1d6_nm20_a30_b50,43,1427.53,0.114833,0.0337267,0.000473438,0.000230453,0.441742,0.887068,0.530384,0.831169,0.853333,0.0956334,0.0403529,0.420302,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,44,1460.27,0.100071,0.0364564,0.000444206,0.000219767,0.422098,0.950597,0.525114,0.969231,0.84,0.0941553,0.0340013,0.431757,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,45,1493.25,0.103415,0.0382898,0.000419215,0.000211705,0.436799,0.916153,0.543452,0.953125,0.813333,0.0933998,0.0601825,0.390173,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,46,1526.16,0.107323,0.0385119,0.000329819,0.000177399,0.437244,0.959471,0.615257,0.984615,0.853333,0.0838045,0.0529824,0.355857,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,47,1558.89,0.105113,0.039245,0.000346803,0.000180769,0.413829,0.933988,0.553192,0.868421,0.88,0.09711,0.0333588,0.412352,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,48,1592,0.0951963,0.0331933,0.000333162,0.00017731,0.405962,0.920083,0.530497,0.898551,0.826667,0.0888246,0.0524479,0.398434,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,49,1623.75,0.102455,0.0344553,0.000341687,0.00018345,0.426993,0.95243,0.493093,0.918919,0.906667,0.113583,0.0259177,0.452954,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,50,1657.1,0.115038,0.031603,0.000366933,0.000192391,0.432617,0.93389,0.586966,0.788235,0.893333,0.0878663,0.0214097,0.389539,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,51,1690.15,0.100465,0.0302854,0.000336637,0.000180815,0.403145,0.927959,0.491337,0.839506,0.906667,0.104246,0.0268581,0.428388,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,52,1722.49,0.100607,0.0374878,0.000303798,0.000169335,0.407308,0.950489,0.459882,0.897436,0.933333,0.10621,0.0309128,0.503462,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,53,1754.81,0.101908,0.0315675,0.000303319,0.000169418,0.417756,0.936156,0.465963,0.918919,0.906667,0.101358,0.0425385,0.481399,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,54,1788.51,0.098347,0.0362678,0.000313562,0.000173204,0.411186,0.950133,0.513633,0.898734,0.946667,0.0993549,0.0195649,0.451734,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,55,1823.14,0.0963284,0.0308022,0.000292286,0.000163945,0.408912,0.904304,0.450727,0.868421,0.88,0.106542,0.0326971,0.475942,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,56,1857.15,0.0958616,0.0275697,0.000297962,0.000167059,0.401112,0.90942,0.573901,0.88,0.88,0.0840167,0.0284564,0.37999,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,57,1891.1,0.0932558,0.0323166,0.000362355,0.000193243,0.401306,0.922532,0.53626,0.8625,0.92,0.0923,0.0276815,0.416672,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,58,1924.79,0.0908813,0.0337206,0.000380751,0.000197239,0.390798,0.899276,0.516063,0.860759,0.906667,0.0979484,0.0267994,0.423722,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,59,1958.57,0.0986755,0.0285958,0.000386286,0.000201677,0.409573,0.917678,0.522056,0.841463,0.92,0.106492,0.0282709,0.421545,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,60,1992.14,0.0935988,0.0304575,0.000355461,0.000195011,0.399859,0.923554,0.472456,0.871795,0.906667,0.0954668,0.0307883,0.443337,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,61,2024.27,0.0975468,0.0284394,0.000325086,0.00018157,0.408346,0.932898,0.512993,0.860759,0.906667,0.0892032,0.0426147,0.393642,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,62,2057.23,0.0912505,0.0260784,0.000323612,0.000181684,0.383296,0.9308,0.521669,0.873418,0.92,0.105502,0.0250371,0.465571,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,63,2089.36,0.0934808,0.0309358,0.000338888,0.00018603,0.391185,0.939784,0.523313,0.917808,0.893333,0.102132,0.0353295,0.438898,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,64,2121.61,0.0907291,0.0318272,0.000345677,0.000189842,0.380304,0.928784,0.574464,0.890411,0.866667,0.0940271,0.0304174,0.386504,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,65,2154.01,0.0891374,0.0269709,0.00031451,0.000179407,0.37875,0.933621,0.585553,0.955224,0.853333,0.0909856,0.0328189,0.389045,0.0001,1e-05
_2d2_1d6_nm20_a30_b50,66,2186.63,0.0936064,0.0253728,0.000359947,0.000201897,0.393149,0.957113,0.582254,0.909091,0.933333,0.102025,0.0265597,0.391504,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,1,35.8374,0.24978,0.580641,0.000917916,0.000288198,0.638044,0.00373494,0.00152771,0.00705513,0.36,0.126205,0.305336,0.548909,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,2,71.5721,0.117376,0.284913,0.00145199,0.000382788,0.41046,0.0151966,0.00643058,0.0193548,0.24,0.150791,0.278782,0.462304,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,3,107.919,0.111214,0.261961,0.00172154,0.00044465,0.389395,0.0550599,0.0311259,0.0842105,0.106667,0.104504,0.249225,0.386684,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,4,143.723,0.0983176,0.236542,0.00210859,0.00053114,0.368522,0.0497139,0.0272512,0.169492,0.133333,0.0912051,0.240659,0.354808,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,5,176.795,0.107629,0.228654,0.00230857,0.000572766,0.376365,0.0490519,0.0300505,0.0861244,0.24,0.0812644,0.238274,0.337529,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,6,209.479,0.0929378,0.237485,0.00194597,0.000481502,0.33148,0.0648773,0.0405908,0.157895,0.12,0.0758921,0.236446,0.326623,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,7,244.1,0.0836378,0.23546,0.00178681,0.000448058,0.317203,0.070265,0.0385506,0.171429,0.16,0.101104,0.243354,0.341462,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,8,277.422,0.101598,0.207169,0.00181655,0.00043964,0.372418,0.100156,0.0501897,0.27907,0.16,0.0815617,0.216165,0.306288,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,9,312.047,0.0884563,0.191332,0.00158656,0.000393211,0.327245,0.0955538,0.0518937,0.113861,0.306667,0.0834165,0.197475,0.350775,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,10,345.961,0.0786885,0.216673,0.00140289,0.000359027,0.290472,0.18165,0.0980369,0.28169,0.266667,0.103443,0.189334,0.415162,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,11,380.575,0.085397,0.201326,0.00136166,0.000352727,0.304677,0.222621,0.122549,0.53125,0.226667,0.0870483,0.179164,0.350701,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,12,415.073,0.0844571,0.20746,0.00129659,0.000347793,0.301767,0.216996,0.118625,0.35,0.28,0.0774361,0.197251,0.324296,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,13,448.622,0.0848118,0.212719,0.00106168,0.000296788,0.302421,0.253472,0.14653,0.372549,0.253333,0.109142,0.199296,0.39368,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,14,483.687,0.0879322,0.199855,0.00132021,0.000346482,0.329601,0.180029,0.116418,0.255814,0.293333,0.0903383,0.199577,0.320783,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,15,516.52,0.0793991,0.199867,0.0011135,0.000312545,0.285844,0.257764,0.152668,0.512821,0.266667,0.106481,0.182345,0.30892,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,16,551.89,0.0891069,0.168354,0.00101696,0.000297987,0.324993,0.37756,0.18464,0.533333,0.32,0.109096,0.162012,0.418039,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,17,587.923,0.086629,0.171153,0.00100802,0.000295153,0.321718,0.318339,0.192728,0.48,0.32,0.100799,0.154436,0.412359,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,18,624.254,0.0988671,0.153422,0.00105543,0.000310784,0.341999,0.57832,0.336671,0.475248,0.64,0.0933402,0.114283,0.366285,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,19,660.279,0.0956545,0.123265,0.00129747,0.000356142,0.364417,0.553988,0.297999,0.469027,0.706667,0.0979725,0.0935247,0.423142,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,20,694.356,0.10261,0.111078,0.00110157,0.000312347,0.384619,0.687087,0.390396,0.56701,0.733333,0.110078,0.0806499,0.410608,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,21,730.107,0.104101,0.106398,0.0010366,0.000306387,0.390821,0.604212,0.34777,0.514286,0.72,0.091164,0.0930673,0.369165,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,22,764.412,0.0993517,0.0876918,0.000896142,0.000281624,0.390602,0.654206,0.356174,0.680556,0.653333,0.104299,0.0919666,0.437764,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,23,797.899,0.100013,0.101798,0.000822891,0.000264477,0.369998,0.756577,0.426221,0.644444,0.773333,0.117442,0.092424,0.442752,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,24,832.009,0.103869,0.0828574,0.000782035,0.000257422,0.398706,0.725122,0.332936,0.710843,0.786667,0.123577,0.0764577,0.503161,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,25,865.447,0.096742,0.0775484,0.000705367,0.000242437,0.400619,0.639421,0.314937,0.793651,0.666667,0.101344,0.100425,0.441802,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,26,899.363,0.106386,0.0605455,0.000654272,0.000227463,0.429376,0.929028,0.534508,0.914286,0.853333,0.0969073,0.0583326,0.405026,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,27,934.597,0.105085,0.0636375,0.000675911,0.000231482,0.411744,0.83494,0.537058,0.883333,0.706667,0.0859108,0.0732627,0.362654,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,28,968.946,0.0998991,0.0619902,0.000648218,0.000225525,0.386874,0.922025,0.560173,0.925373,0.826667,0.0906343,0.0550728,0.392438,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,29,1004.27,0.100497,0.0585207,0.000668979,0.000230109,0.392824,0.881132,0.432786,0.882353,0.8,0.0927535,0.0434664,0.442535,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,30,1036.59,0.0938,0.0572546,0.000684477,0.00023812,0.392218,0.92465,0.573267,0.887324,0.84,0.0831216,0.053419,0.3725,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,31,1071.98,0.0984575,0.0497115,0.000643001,0.000226854,0.407193,0.919658,0.466752,0.87013,0.893333,0.0980364,0.0430159,0.456025,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,32,1104,0.0995149,0.0472538,0.000592266,0.000212001,0.421716,0.773682,0.306182,0.934426,0.76,0.114948,0.0538169,0.583405,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,33,1137.3,0.102003,0.0411333,0.000532444,0.000197854,0.427705,0.931241,0.611799,0.891892,0.88,0.0820759,0.0326079,0.352603,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,34,1172.57,0.105654,0.0434492,0.000549373,0.000204309,0.4353,0.899062,0.521526,0.866667,0.866667,0.0899495,0.0385934,0.422874,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,35,1206.14,0.0968284,0.0372489,0.000536872,0.00020277,0.410013,0.895688,0.411353,0.925373,0.826667,0.123817,0.0428011,0.512411,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,36,1239.41,0.0969032,0.0409189,0.000539706,0.000204853,0.398647,0.923397,0.48594,0.941176,0.853333,0.100442,0.0441416,0.455145,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,37,1272.27,0.0969227,0.0407452,0.000579855,0.000214966,0.393247,0.95027,0.488796,0.918919,0.906667,0.10896,0.0360336,0.482426,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,38,1306.01,0.101152,0.0438735,0.000576467,0.000221245,0.401942,0.9295,0.517472,0.905405,0.893333,0.111986,0.0260442,0.449754,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,39,1338.96,0.101062,0.0350883,0.000581092,0.000221891,0.410111,0.886072,0.400463,0.910448,0.813333,0.11547,0.0339596,0.552,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,40,1372.95,0.0947129,0.0389817,0.000589092,0.000221275,0.395223,0.965732,0.5978,0.969697,0.853333,0.101414,0.0240147,0.395292,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,41,1406.23,0.101308,0.0296834,0.000504105,0.000198989,0.411516,0.912641,0.600646,0.928571,0.866667,0.0923766,0.0305916,0.377513,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,42,1440.45,0.102453,0.0270096,0.000484541,0.000193654,0.425077,0.940944,0.491262,0.916667,0.88,0.0996655,0.0292042,0.45354,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,43,1474.46,0.100176,0.0285208,0.000451028,0.000185051,0.405164,0.94119,0.474744,0.931507,0.906667,0.104667,0.0256846,0.507233,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,44,1507.29,0.100563,0.0233779,0.000459448,0.000186008,0.415608,0.961857,0.549359,0.898734,0.946667,0.0992145,0.0186988,0.415959,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,45,1540.67,0.108068,0.0342329,0.000458194,0.000191711,0.447682,0.918921,0.511116,0.860759,0.906667,0.102829,0.027752,0.41777,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,46,1573.94,0.107884,0.0293685,0.000518304,0.000208045,0.423456,0.93298,0.476359,0.930556,0.893333,0.113514,0.0255089,0.504531,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,47,1606.23,0.0934293,0.0366274,0.000517697,0.000206666,0.394915,0.952024,0.597157,0.955224,0.853333,0.0915621,0.0300527,0.378086,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,48,1639.83,0.0992027,0.0317266,0.000439808,0.000186133,0.404283,0.896851,0.52939,0.96875,0.826667,0.0940144,0.0353131,0.423219,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,49,1673,0.102821,0.0267053,0.000430343,0.000184644,0.423177,0.907944,0.471378,0.914286,0.853333,0.116098,0.0309123,0.454806,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,50,1705.58,0.103205,0.0264141,0.000526914,0.000209136,0.417362,0.92791,0.520818,0.928571,0.866667,0.0995006,0.0242237,0.446734,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,51,1738.66,0.0949564,0.0227694,0.000539046,0.000209356,0.396405,0.937159,0.446783,0.970149,0.866667,0.106536,0.0262041,0.498536,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,52,1771.05,0.0938357,0.0245651,0.000471795,0.000195342,0.394527,0.895498,0.558961,0.888889,0.853333,0.0886455,0.0360904,0.392165,0.0001,1e-05
_2d2_1d6_nm20_a50_b100,53,1804.7,0.0969988,0.0299316,0.000438546,0.000185829,0.411438,0.943855,0.575648,0.894737,0.906667,0.108191,0.030151,0.425803,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,1,34.9909,0.241674,0.563187,0.00129845,0.000287074,0.618653,0.00494783,0.00270938,0.0117885,0.466667,0.172888,0.280623,0.60562,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,2,69.4492,0.118338,0.275076,0.00225447,0.000427163,0.417715,0.0123518,0.00431064,0.0279232,0.213333,0.146144,0.276774,0.587475,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,3,104.741,0.098132,0.265792,0.00272717,0.000498202,0.366839,0.057128,0.0281863,0.0486322,0.213333,0.14894,0.257369,0.520078,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,4,140.385,0.0897686,0.25467,0.00328876,0.000597305,0.335726,0.0667908,0.0256155,0.206349,0.173333,0.115634,0.250367,0.438247,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,5,173.478,0.10316,0.2422,0.00339739,0.000625816,0.368865,0.077077,0.0380856,0.177419,0.146667,0.124983,0.228258,0.544891,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,6,208.238,0.0819603,0.241182,0.00285239,0.000532812,0.303425,0.103205,0.0574835,0.175,0.186667,0.0809005,0.239669,0.327703,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,7,243.694,0.0865233,0.239067,0.0025632,0.000488847,0.321351,0.0498393,0.0191916,0.0561056,0.226667,0.135387,0.258407,0.487126,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,8,276.774,0.104497,0.245123,0.00232494,0.000464476,0.324018,0.0833199,0.0522211,0.186441,0.146667,0.0982127,0.249925,0.339103,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,9,309.257,0.0778942,0.233625,0.00212905,0.00043417,0.309854,0.0579457,0.0227094,0.0955414,0.2,0.124,0.240861,0.486281,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,10,340.554,0.0735439,0.23067,0.00189481,0.000401667,0.284642,0.0831783,0.0409345,0.144928,0.133333,0.10692,0.230809,0.430421,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,11,373.098,0.0824616,0.218673,0.00160463,0.000368184,0.304247,0.150688,0.0749053,0.37931,0.146667,0.10007,0.211615,0.366715,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,12,406.668,0.0841729,0.220232,0.00143944,0.000344243,0.306072,0.0660931,0.0425544,0.108108,0.16,0.0646604,0.229046,0.28418,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,13,440.125,0.0736639,0.227534,0.00140795,0.000335206,0.286807,0.0886204,0.0568106,0.142857,0.133333,0.0729171,0.220419,0.307715,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,14,473.609,0.0776993,0.213464,0.00135123,0.000323573,0.298743,0.0618279,0.0327955,0.12987,0.133333,0.0901011,0.233129,0.371388,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,15,507.221,0.0675606,0.225402,0.00126604,0.000310579,0.271136,0.0859487,0.0476337,0.236842,0.12,0.0646088,0.232438,0.272689,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,16,539.47,0.0613019,0.224384,0.00125087,0.00031298,0.248379,0.0800929,0.0491693,0.111111,0.186667,0.0648111,0.219763,0.273471,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,17,572.369,0.0723648,0.205246,0.00114941,0.000300881,0.274523,0.135452,0.0757371,0.151899,0.16,0.0723309,0.230571,0.279319,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,18,606.314,0.0799142,0.216485,0.00103985,0.000282202,0.299648,0.145689,0.0847306,0.257143,0.24,0.0811047,0.195877,0.336756,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,19,641.227,0.0783927,0.201272,0.00120666,0.000317864,0.295741,0.115829,0.0525116,0.20339,0.16,0.0793165,0.199517,0.334526,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,20,673.688,0.0734611,0.198823,0.00131165,0.00032857,0.284833,0.155318,0.0738432,0.309091,0.226667,0.0882868,0.191146,0.380004,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,21,706.227,0.0772785,0.190137,0.0011295,0.000301821,0.296856,0.274263,0.149841,0.308824,0.28,0.0715427,0.180325,0.301691,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,22,740.064,0.0842326,0.153002,0.00127116,0.000330686,0.340353,0.255594,0.128415,0.227941,0.413333,0.118779,0.12467,0.462035,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,23,772.748,0.0964783,0.136596,0.00127793,0.000337739,0.370543,0.328328,0.201206,0.365854,0.4,0.0865569,0.134867,0.348978,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,24,808.199,0.0830319,0.147214,0.00117952,0.000323342,0.307694,0.252784,0.144659,0.3125,0.4,0.0787705,0.150739,0.316182,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,25,841.144,0.0791872,0.15459,0.00115232,0.000326377,0.30514,0.362751,0.184066,0.368932,0.506667,0.0804587,0.153677,0.306557,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,26,873.938,0.0875459,0.135434,0.0010157,0.000304637,0.337983,0.588013,0.352508,0.458333,0.733333,0.101668,0.118705,0.393483,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,27,907.832,0.0982208,0.116877,0.00087775,0.00028114,0.365791,0.638256,0.405387,0.527778,0.76,0.1024,0.0807705,0.421403,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,28,942.974,0.103036,0.0816931,0.000770637,0.000262221,0.405378,0.713401,0.440104,0.628205,0.653333,0.0900396,0.0689874,0.369045,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,29,978.395,0.102012,0.0837451,0.000664025,0.000236351,0.389244,0.721334,0.419327,0.726027,0.706667,0.102941,0.0642219,0.422416,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,30,1011.46,0.0981385,0.066036,0.000603801,0.000222942,0.40061,0.851379,0.466929,0.850746,0.76,0.0987134,0.0615262,0.437499,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,31,1045.48,0.0976919,0.0522787,0.000617711,0.000225302,0.409297,0.837427,0.446505,0.6875,0.733333,0.103667,0.0607387,0.469082,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,32,1077.64,0.0981405,0.0485949,0.000634983,0.000228329,0.400067,0.870235,0.506456,0.883333,0.706667,0.0970969,0.0498798,0.400851,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,33,1111.41,0.099437,0.0564957,0.000634829,0.00023341,0.410361,0.900164,0.565442,0.867647,0.786667,0.0897795,0.0600368,0.378128,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,34,1145.7,0.101552,0.0548926,0.000611639,0.000234057,0.4143,0.894158,0.499093,0.851351,0.84,0.12636,0.0532096,0.449994,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,35,1178.45,0.100684,0.0468307,0.000552008,0.000221078,0.411534,0.899948,0.491614,0.983333,0.786667,0.0985242,0.0488717,0.458557,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,36,1211.34,0.102323,0.0408827,0.000563242,0.000226649,0.425415,0.910214,0.516354,0.939394,0.826667,0.101819,0.0419912,0.442352,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,37,1244.81,0.100541,0.037291,0.00067127,0.000245407,0.40729,0.922579,0.534216,0.878378,0.866667,0.101392,0.0348184,0.407347,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,38,1279.79,0.1013,0.0411569,0.000592394,0.000230694,0.418477,0.934624,0.552081,0.906667,0.906667,0.106497,0.0357662,0.41229,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,39,1314.3,0.0931099,0.0343506,0.000637499,0.000239307,0.405173,0.92798,0.577041,0.914286,0.853333,0.0980211,0.0271621,0.396333,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,40,1349.87,0.0990913,0.0362969,0.000594725,0.000228937,0.420859,0.952781,0.569638,0.931507,0.906667,0.0984834,0.0414267,0.390935,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,41,1382.88,0.104325,0.0311062,0.000560754,0.000225962,0.43824,0.934055,0.557672,0.916667,0.88,0.107335,0.0421586,0.417242,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,42,1416.76,0.0982657,0.0329468,0.000483465,0.000205422,0.420901,0.92904,0.55529,0.905405,0.893333,0.0942389,0.049909,0.406767,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,43,1450.3,0.0984184,0.0355174,0.000462896,0.00019798,0.415513,0.890564,0.518275,0.844156,0.866667,0.0996306,0.0315348,0.424501,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,44,1483.08,0.0929812,0.025127,0.00047691,0.000199999,0.402748,0.929157,0.563903,0.866667,0.866667,0.0930347,0.0332355,0.401168,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,45,1514.97,0.10193,0.0333085,0.000578713,0.000229547,0.42826,0.933823,0.572045,0.916667,0.88,0.0933477,0.0341864,0.392751,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,46,1548.66,0.10097,0.0394647,0.000538037,0.000225129,0.414285,0.943886,0.535539,0.916667,0.88,0.0936248,0.0495019,0.409169,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,47,1580.83,0.0990219,0.0425525,0.000503394,0.00021621,0.421715,0.901109,0.508889,0.926471,0.84,0.100044,0.039905,0.435467,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,48,1614.34,0.102911,0.0284054,0.000487481,0.000207954,0.438066,0.909041,0.56141,0.955224,0.853333,0.0959376,0.0479589,0.408935,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,49,1647.12,0.100859,0.0353472,0.000488655,0.000218345,0.427122,0.928482,0.542254,0.941176,0.853333,0.108617,0.0303058,0.423187,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,50,1679.68,0.10932,0.0329882,0.000529866,0.000222965,0.442867,0.92864,0.520464,0.957746,0.906667,0.0927346,0.0331878,0.43876,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,51,1711.68,0.0974652,0.0287295,0.00050626,0.000210059,0.419481,0.924839,0.570705,0.918919,0.906667,0.0941917,0.0375354,0.397917,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,52,1744.04,0.0935453,0.0255031,0.000406919,0.000183907,0.395839,0.909197,0.570708,0.927536,0.853333,0.0948172,0.0518903,0.373272,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,53,1777.32,0.0937417,0.0231212,0.000355368,0.000171361,0.393404,0.911488,0.559434,0.929577,0.88,0.0985654,0.0422256,0.424613,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,54,1811.03,0.0972442,0.0233038,0.000386961,0.000178428,0.42054,0.85065,0.42601,0.85,0.906667,0.102208,0.0444934,0.478447,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,55,1843.03,0.0946455,0.0271212,0.000451646,0.000193694,0.405691,0.953589,0.537855,0.945946,0.933333,0.117173,0.0250436,0.466563,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,56,1875.25,0.0973006,0.0214084,0.000356821,0.000167408,0.413215,0.908531,0.506544,0.95082,0.773333,0.0897144,0.077973,0.411971,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,57,1908.58,0.089693,0.026519,0.000366612,0.000165867,0.389352,0.948441,0.573095,0.954545,0.84,0.0903468,0.0330255,0.389339,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,58,1942.34,0.100871,0.0267835,0.000364299,0.000174746,0.419547,0.911207,0.516962,0.853333,0.853333,0.108969,0.0398464,0.449586,0.0001,1e-05
_2d2_1d6_nm20_a50_b150,59,1974.38,0.0988283,0.0283308,0.00035759,0.000172039,0.41252,0.792135,0.431081,0.805195,0.826667,0.094689,0.0434395,0.41573,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,1,34.5033,0.298151,0.563536,0.00154542,0.000286647,0.69959,0.00525864,0.00246596,0.00999033,0.413333,0.159575,0.290158,0.599793,0.0001,1e-05
_2d2_1d6_nm20_a50_b200,2,68.4606,0.127801,0.289612,0.00243264,0.000404247,0.440065,0.00811249,0.00419941,0.0310078,0.0533333,0.159479,0.276805,0.499148,0.0001,1e-05
